Key,English,Portuguese
PROPQUEST_SCENARIO_INC_001675,Best of luck in the completion of the trials that lay before you!,Boa sorte na conclusão das provações que lhe aguardam!
PROPQUEST_SCENARIO_INC_001676,Complete the 2nd job transfer then meet with Reodos.,Complete a segunda mudança de classe e encontre-se com Reodos.
PROPQUEST_SCENARIO_INC_001678,The Insightful Store Owner,O Perspicaz Dono da Loja
PROPQUEST_SCENARIO_INC_001679,"Oh yeah! Hah, about that… for some reason my concoction didn't seem to break the curse. Could just be a delayed effect! Heh, wishful thinking, right?","Oh sim! Ahh, sobre isso... por alguma razão minha mistura não pareceu quebrar a maldição. Pode ser apenas um efeito lento! Heh, pensamento positivo, certo??"
PROPQUEST_SCENARIO_INC_001680,Anyway! You came at just the right time! I've heard that a man named Achaben has reported seeing who I believe to be one of the 8 missing heroes. Will you go talk with him?,De qualquer forma! Você veio na hora certa! Ouvi dizer que um homem chamado Achaben relatou ter visto quem eu acredito ser um dos 8 heróis desaparecidos. Poderia falar com ele??
PROPQUEST_SCENARIO_INC_001681,Achaben is the owner of the General Shop in Darken. Please go meet with him and see what he has to say!,"Achaben é o dono da Loja Geral em Darken. Por favor, vá se encontrar com ele e veja o que ele tem a dizer!"
PROPQUEST_SCENARIO_INC_001682,Still 4 more heroes to find! Lets not just call it quits now!,Ainda temos mais 4 heróis para encontrar! Não podemos parar agora!
PROPQUEST_SCENARIO_INC_001683,Greetings there! What is it I can do for you?,Bem-vindo(a)! O que posso fazer por você?
PROPQUEST_SCENARIO_INC_001684,Achaben is the owner of Common General Shop in Darken. Go see him. I will just lay low till then!,Achaben é o dono da Loja Geral em Darken. Vá vê-lo. Vou ficar quieto até lá!
PROPQUEST_SCENARIO_INC_001685,Meet Achaben.,Encontre Achaben.
PROPQUEST_SCENARIO_INC_001688,Oh! Interested in the stories of this so called super hero I see? Can't say I know a whole lot about him.,Oh! Interessado nas histórias deste que é chamado de super herói? Não posso dizer que sei muito sobre ele. 
PROPQUEST_SCENARIO_INC_001689,"There was someone who had more insight into this mysterious man. Oh, what was his name now! Oh I've just got so much on my mind right now its hard to think about anything!","Havia alguém que tinha mais conhecimento sobre esse homem misterioso. Oh, como era o nome dele agora?! Oh, eu tenho tanta coisa em minha mente agora que é difícil pensar em qualquer coisa!"
PROPQUEST_SCENARIO_INC_001690,You want to know what the problem is? I had an important package to deliver but I can't for the life of me remember what I did with it…,"Deseja saber qual é o problema? Tudo bem, posso lhe dizer. Eu tinha um pacote importante para entregar, mas não consigo lembrar o que fiz com ele…"
PROPQUEST_SCENARIO_INC_001691,The package contained special drills acquired from the Drillers in Darkon. Some of the sturdiest around!! If you could acquire some of these drills for me it would surely help a lot!,O pacote continha brocas especiais adquiridas dos Sondadores em Darkon. Alguns dos mais resistentes que existem!! Se você pudesse adquirir alguns dessas brocas para mim com certeza ajudaria muito! 
PROPQUEST_SCENARIO_INC_001692,Oh! You will get the drills for me!! You are really great! Drillers can be found Southwest of the Gouthan Mountains. Acquire 10 drills and bring them to Remine the weapon smith.,"Oh! Você vai conseguir mais brocas para mim?!! Você é ótimo! Sondadores podem ser encontrados a sudoeste das Montanhas Gouthan. Adquira 10 brocas e leve-as para Remine, a ferreira de armas."
PROPQUEST_SCENARIO_INC_001693,Oh no... I'm in trouble now. Who will ever want the business of such a forgetful store owner!,Oh não.. Estou em apuros agora. Quem vai querer fazer negócios com um dono de loja tão esquecido!
PROPQUEST_SCENARIO_INC_001694,Achaben sent you here I see! Are these the Hard Drills I ordered?,"Achaben mandou você, suponho! São estas as Brocas Resistentes que encomendei?"
PROPQUEST_SCENARIO_INC_001695,Thank you again! Please make haste and acquire the 10 Hard Drills and take them to Remine the Darken weapon smith.,"Obrigado novamente! Por favor, adquira as 10 Brocas Resistentes e leve-as para Remine, a ferreira de Darken."
PROPQUEST_SCENARIO_INC_001696,Acquire 10 Hard Drill from the Drillers in Darkon and bring them to Remine,Adquira 10 Brocas Resistentes dos Sondadores em Darkon e leve-as para Remine.
PROPQUEST_SCENARIO_INC_001698,Customer Satisfaction,"Que satisfação, aspira"
PROPQUEST_SCENARIO_INC_001699,Just in time! Now I can finally finish my work. Will you tell Achaben thanks for me!,Bem na hora! Agora posso finalmente terminar meu trabalho. Agradeça a Achaben por mim!
PROPQUEST_SCENARIO_INC_001700,Tell Achaben I will be doing all my ordering from him in the future!,Diga a Achaben que farei todos os meus pedidos com ele no futuro!
PROPQUEST_SCENARIO_INC_001701,Oh? You think I should go tell him myself?,"Oh? Você acha que eu deveria ir dizer a ele eu mesmo? Bem, estou um pouco ocupado agora..."
PROPQUEST_SCENARIO_INC_001702,"Did you deliver the package to Remine? *phew* Oh, Thank you. You saved me.","Você entregou a encomenda para Remine? *ufa* Ah, obrigado. Você me salvou."
PROPQUEST_SCENARIO_INC_001703,Did you deliver my greetings to Achaben?,Você enviou meus agradecimentos para Achaben?
PROPQUEST_SCENARIO_INC_001704,Meet with Achaben.,Encontre-se com Achaben.
PROPQUEST_SCENARIO_INC_001706,In the Shadow of the Mountains,Na Sombra das Montanhas
PROPQUEST_SCENARIO_INC_001707,"While you were delivering the package, I looked further into this hero that you were inquiring about. A friend of mine, Est, seems to have more information on him.","Enquanto você estava entregando o pacote, eu procurei saber mais sobre esse herói que você estava me perguntando. Um amigo meu, Est, parece ter mais informações sobre ele."
PROPQUEST_SCENARIO_INC_001708,"Est is conducting research in the Gouthan Mountains, but is currently besieged by monsters. If you were to help him, he will tell you what you need.","Est está realizando pesquisas nas Montanhas Gouthan, mas atualmente está cercado por monstros. Se você o ajudar, ele lhe dirá as informações que você precisa."
PROPQUEST_SCENARIO_INC_001709,Please head to the Gouthan Mountains in Northern Darkon and defeat 10 Small Volt and 10 Captain Driller. Then meet with Est.,"Por favor, vá para as Montanhas Gouthan no Norte de Darkon e ajude Est. Derrote 10 Volts Pequenos e 10 Sondadores Capitães. Em seguida, fale com ele."
PROPQUEST_SCENARIO_INC_001710,"Oh well, understandable. I'm not much of a fighter myself.","Ah, bem, é compreensível. Eu mesmo não sou do tipo lutador."
PROPQUEST_SCENARIO_INC_001711,"What!? The Volts and Drillers just suddenly disappeared! Oh, were you responsible for this?","Como assim!? Os Volts e os Sondadores simplesmente desapareceram de repente! Ah, você foi o responsável por isso??"
PROPQUEST_SCENARIO_INC_001712,"Please hurry to the Gouthan Mountains! I'm worried that if we don't act soon, something bad might happen to Est!","Por favor, corra para as Montanhas Gouthan! Estou preocupado que, se não agirmos logo, algo ruim possa acontecer com Est!"
PROPQUEST_SCENARIO_INC_001713,"Kill 10 Small Volt and 15 Captain Driller, then meet with Est",Mate 10 Volts Pequenos e 15 Sondadores Capitães e depois fale com Est.
PROPQUEST_SCENARIO_INC_001715,The Jester Hero!,O Herói do Ioiô!
PROPQUEST_SCENARIO_INC_001716,"I was trapped by the monsters while researching and hid behind these rocks here. Ahh, so you are searching for the super hero?","Eu estava preso pelos monstros enquanto pesquisava e me escondi atrás dessas rochas aqui. Achaben disse que eu sei sobre os Heróis? Ahh, então você está procurando o Super Herói??"
PROPQUEST_SCENARIO_INC_001717,I briefly came across him earlier while high up in the Gouthan Mountains. He was in a hurry to save a young boy trapped in Eastern Darkon. Maybe you could head there?,Eu o encontrei brevemente mais cedo enquanto estava no alto das Montanhas Gouthan. Ele estava com pressa para salvar um menino preso no Leste de Darkon. Talvez você possa encontrá-lo lá!
PROPQUEST_SCENARIO_INC_001718,So you are going there? You are quite brave! This mysterious hero has to be somewhere near where the boy is in Eastern Darkon,Então você vai lá? Você é bem corajoso! Este Herói misterioso deve estar em algum lugar perto de onde o menino está no leste de Darkon.
PROPQUEST_SCENARIO_INC_001719,Don't blame you. I prefer to stay out of trouble like that myself anyway!,"Não te culpo. De qualquer maneira, eu também prefiro ficar longe de problemas como esses!"
PROPQUEST_SCENARIO_INC_001720,"Hush! Be very quiet! I, Zoro the Magnificent!.....am in the middle of a very important mission!","Silêncio! Fique quieto! Eu, Zoro, o Magnífico!.....estou no meio de uma missão muito importante!"
PROPQUEST_SCENARIO_INC_001721,Look around the prison in which the boy is locked in East Darkon. I'm sure the hero will be there.,Olhe ao redor da prisão em que o menino está trancado no Leste de Darkon. Tenho certeza que o Herói estará lá.
PROPQUEST_SCENARIO_INC_001722,Find Zoro.,Encontre Zoro.
PROPQUEST_SCENARIO_INC_001724,Key to the Prison,Chave para a Prisão
PROPQUEST_SCENARIO_INC_001725,I apologize but I have no time to talk. I have to figure a way to rescue that boy and I'm afraid the at time is limited.,"Peço desculpas, mas não tenho tempo para falar. Eu tenho que descobrir uma maneira de resgatar aquele garoto e temo que o tempo esteja escasso."
PROPQUEST_SCENARIO_INC_001726,"At any moment the Steam Walker that put the boy there might return, so I must keep an ever vigilant watch! Maybe you COULD help me?","A qualquer momento o Andarilho a Vapor que colocou o menino lá pode retornar, então devo ficar de olho e me manter sempre vigilante! Talvez você pudesse me ajudar?"
PROPQUEST_SCENARIO_INC_001727,"How about this? While I secure the perimeter, you acquire a key to open the prison door. Deal?","Que tal fazermos da seguinte maneira: enquanto eu seguro o perímetro, você adquire uma chave para abrir as grades da prisão. O que acha?"
PROPQUEST_SCENARIO_INC_001728,"Great! While I secure the area, quickly retrieve a key from one of the Steam Walkers!","Beleza! Enquanto eu seguro a área, recupere rapidamente a chave de um dos Andarilhos a Vapor!"
PROPQUEST_SCENARIO_INC_001729,If you won't help me then I have no time to deal with you!,"Se você não vai me ajudar, então eu não tenho tempo para lidar com você!"
PROPQUEST_SCENARIO_INC_001730,Huzzah! Mission accomplished. Good thing I was here. Who knows what might have happened. Anyway! Time for phase 2!,Ihaaah! Missão cumprida. Ainda bem que eu estava aqui. Quem sabe o que poderia ter acontecido. De qualquer forma! Hora da fase 2!
PROPQUEST_SCENARIO_INC_001731,Quickly! Quickly! Retrieve the prison key from one of the Steam Walkers! We may not have much time!,Rápido! Rápido! Recupere a chave da prisão de um dos Andarilhos a Vapor! Não temos muito tempo!
PROPQUEST_SCENARIO_INC_001732,Find a Prison Key by killing Steam Walkers.,Consiga a Chave da Prisão matando Andarilhos a Vapor.
PROPQUEST_SCENARIO_INC_001734,A Test of Trust,Um Teste de Confiança
PROPQUEST_SCENARIO_INC_001735,Now we just need to wait for the right moment to open the door! What is your business with me anyway?,Agora é só esperar o momento certo para abrir a cela! O que você quer tratar comigo afinal??
PROPQUEST_SCENARIO_INC_001736,"Gathering the 8 original heroes? Hmph. Been so long I can hardly recall. Only member I've kept in touch with is Elaine… err, forget I said anything. Hah.","Os 8 Heróis originais irão se reunir? Ih. Faz tanto tempo que mal consigo me lembrar deles. O único membro com quem mantive contato é Elaine... err, esqueça que eu te disse alguma coisa."
PROPQUEST_SCENARIO_INC_001737,I can prove quickly if it was truly Reonan who sent you. Reonan is perceptive when it comes to people and he doesn't choose just any pushover! How about a test of your skill?,Posso provar rapidamente se foi realmente Reonan quem te enviou. Reonan é perspicaz quando se trata de pessoas e ele não escolhe qualquer um! Que tal um teste de sua habilidade?
PROPQUEST_SCENARIO_INC_001738,"First, I need to test your skill. Go kill 15 Volts & 15 Captain Volts and come back, Then I will trust you and participate to Reonan's decision.","Primeiro, preciso testar sua habilidade. Se você eliminar 15 Volts & 15 Volts Capitães e voltar, vou confiar em você e participar da decisão de Reonan."
